N,종목명,현재가,전일비,등락률,액면가,매출액,자산총계,영업이익
1285.0,TRUE 인버스 0.5X S&P500 VIX S/T 선물 ETN,28055.0,585.0,-2.04%,0.0,,,
1286.0,미래에셋 에너지화학 Core5 ETN,14020.0,0.0,0.00%,0.0,,,
1287.0,KODEX 탄소효율그린뉴딜,8710.0,5.0,+0.06%,0.0,,,
1288.0,미래에셋 인버스 2X 코스피200 선물 ETN,13890.0,195.0,+1.42%,0.0,,,
1289.0,TIGER 차이나클린에너지SOLACTIVE,7015.0,125.0,+1.81%,0.0,,,
1290.0,ACE 2차전지&친환경차액티브,14620.0,140.0,+0.97%,0.0,,,
1291.0,KODEX 유럽명품TOP10 STOXX,9210.0,10.0,-0.11%,0.0,,,
1292.0,삼성 레버리지 코스피200 선물 ETN,27540.0,430.0,-1.54%,0.0,,,
1293.0,신한 레버리지 코스피 200 선물 ETN,27500.0,420.0,-1.50%,0.0,,,
1294.0,제이준코스메틱,6130.0,60.0,-0.97%,500.0,62.0,484.0,-107.0
1295.0,KODEX 미국S&P500에너지(합성),13010.0,185.0,-1.40%,0.0,,,
1296.0,TIGER 원유선물Enhanced(H),4370.0,140.0,-3.10%,0.0,,,
1297.0,신한 레버리지 미국달러 선물 ETN,13520.0,45.0,+0.33%,0.0,,,
1298.0,두산퓨얼셀2우B,9050.0,270.0,-2.90%,100.0,,,
1299.0,KODEX 고배당,8655.0,5.0,-0.06%,0.0,,,
1300.0,KODEX 글로벌로봇(합성),17160.0,245.0,-1.41%,0.0,,,
1301.0,ARIRANG 미국나스닥테크,25465.0,780.0,-2.97%,0.0,,,
1302.0,신한 브렌트원유 선물 ETN(H),13355.0,395.0,-2.87%,0.0,,,
1303.0,KBSTAR 내수주플러스,7645.0,10.0,-0.13%,0.0,,,
1304.0,카프로,665.0,8.0,-1.19%,500.0,4272.0,3022.0,-1223.0
1305.0,TRUE 블룸버그 레버리지 WTI원유 선물 ETN,13120.0,880.0,-6.29%,0.0,,,
1306.0,TIGER KRX기후변화솔루션,13765.0,35.0,+0.25%,0.0,,,
1307.0,ARIRANG 미국단기우량회사채,108380.0,285.0,+0.26%,0.0,,,
1308.0,KODEX K-미래차액티브,10195.0,80.0,-0.78%,0.0,,,
1309.0,KOSEF 국고채3년,107995.0,60.0,-0.06%,0.0,,,
1310.0,TIGER 탄소효율그린뉴딜,8635.0,15.0,-0.17%,0.0,,,
1311.0,KBSTAR 글로벌4차산업IT(합성 H),22450.0,245.0,-1.08%,0.0,,,
1312.0,TIGER 글로벌멀티에셋TIF액티브,9515.0,10.0,-0.10%,0.0,,,
1313.0,신한 은 선물 ETN(H),12775.0,375.0,-2.85%,0.0,,,
1314.0,SOL 글로벌탄소배출권선물IHS(합성),12715.0,170.0,-1.32%,0.0,,,
1315.0,ACE ESG액티브,7940.0,45.0,-0.56%,0.0,,,
1316.0,TIGER 삼성그룹펀더멘털,11470.0,140.0,-1.21%,0.0,,,
1317.0,KBSTAR 200선물인버스2X,2485.0,25.0,+1.02%,0.0,,,
1318.0,KODEX Fn시스템반도체,9295.0,15.0,+0.16%,0.0,,,
1319.0,세방우,6780.0,40.0,-0.59%,500.0,,,
1320.0,KODEX S&P글로벌인프라(합성),13875.0,95.0,-0.68%,0.0,,,
1321.0,TIGER 차이나항셍테크레버리지(합성 H),8895.0,335.0,+3.91%,0.0,,,
1322.0,SOL KIS단기통안채,104205.0,45.0,+0.04%,0.0,,,
1323.0,TIGER KRX2차전지K-뉴딜레버리지,12400.0,400.0,+3.33%,0.0,,,
1324.0,메리츠 미국채10년 ETN(H),8245.0,70.0,-0.84%,0.0,,,
1325.0,녹십자홀딩스2우,29100.0,350.0,+1.22%,500.0,,,
1326.0,WOORI 대한민국국고채액티브,50415.0,55.0,-0.11%,0.0,,,
1327.0,대신 인버스 2X 철광석 선물 ETN(H),24455.0,2135.0,+9.57%,0.0,,,
1328.0,ACE 국고채3년,101645.0,20.0,-0.02%,0.0,,,
1329.0,TIGER 미국나스닥100TR채권혼합Fn,11060.0,40.0,-0.36%,0.0,,,
1330.0,SOL 미국S&P500ESG,11580.0,80.0,-0.69%,0.0,,,
1331.0,ACE 코스닥150,15195.0,365.0,+2.46%,0.0,,,
1332.0,ACE 엔비디아채권혼합블룸버그,14220.0,80.0,-0.56%,0.0,,,
1333.0,KODEX 미국S&P500(H),10900.0,85.0,-0.77%,0.0,,,
1334.0,TIGER Fn신재생에너지,9940.0,95.0,-0.95%,0.0,,,
1335.0,KBSTAR 국고채3년,107535.0,55.0,-0.05%,0.0,,,
1336.0,대덕전자1우,11240.0,400.0,-3.44%,500.0,,,
1337.0,TRUE 레버리지 금 선물 ETN,23460.0,0.0,0.00%,0.0,,,
1338.0,KODEX 삼성전자채권혼합Wise,10610.0,40.0,-0.38%,0.0,,,
1339.0,TIGER 구리실물,9915.0,485.0,-4.66%,0.0,,,
1340.0,KBSTAR 중장기국공채액티브,100665.0,85.0,-0.08%,0.0,,,
1341.0,메리츠 레버리지 인플레이션 국채 ETN,11500.0,70.0,-0.61%,0.0,,,
1342.0,KODEX 미국러셀2000(H),12425.0,40.0,-0.32%,0.0,,,
1343.0,KODEX TRF5050,12715.0,130.0,-1.01%,0.0,,,
1344.0,QV 블룸버그 2X 천연가스 선물 ETN(H),1140.0,80.0,-6.56%,0.0,,,
1345.0,KODEX TRF7030,14205.0,35.0,-0.25%,0.0,,,
1346.0,미래에셋 -2X 미국채울트라30년 선물 ETN,11255.0,435.0,+4.02%,0.0,,,
1347.0,메리츠 인버스 천연가스 선물 ETN(H),22360.0,860.0,+4.00%,0.0,,,
1348.0,대신 레버리지 KRX 금현물 ETN,22340.0,0.0,0.00%,0.0,,,
1349.0,미래에셋 인버스 천연가스 선물 ETN(H),22310.0,855.0,+3.99%,0.0,,,
1350.0,HANARO Fn전기&수소차,9910.0,25.0,-0.25%,0.0,,,
1351.0,미래에셋 인버스 코스피200 선물 ETN,11110.0,95.0,+0.86%,0.0,,,
1352.0,신한 인버스 코스피 200 선물 ETN,11095.0,240.0,+2.21%,0.0,,,
1353.0,TIGER 200 건설,3455.0,15.0,-0.43%,0.0,,,
1354.0,KB 레버리지 KOSDAQ 150 선물 ETN,44300.0,2155.0,+5.11%,0.0,,,
1355.0,코아스,715.0,12.0,-1.65%,500.0,979.0,762.0,-7.0
1356.0,메리츠 인플레이션 국채 ETN,11010.0,35.0,-0.32%,0.0,,,
1357.0,TRUE 인버스 2X 구리 선물 ETN,21900.0,410.0,+1.91%,0.0,,,
1358.0,미래에셋 레버리지 옥수수 선물 ETN,21765.0,2525.0,-10.40%,0.0,,,
1359.0,신한 다우존스지수 선물 ETN(H),21695.0,95.0,-0.44%,0.0,,,
1360.0,미래에셋 코스닥150 선물 ETN,10760.0,270.0,-2.45%,0.0,,,
1361.0,LX하우시스우,20700.0,300.0,-1.43%,5000.0,,,
1362.0,KODEX 코스피대형주,12560.0,40.0,-0.32%,0.0,,,
1363.0,대신 S&P 2X 천연가스 선물 ETN B,21305.0,1475.0,-6.47%,0.0,,,
1364.0,TIGER 미국달러선물인버스2X,6870.0,15.0,-0.22%,0.0,,,
1365.0,KODEX 배당성장채권혼합,11830.0,20.0,-0.17%,0.0,,,
1366.0,삼성 레버리지 S&P500 선물 ETN,21210.0,210.0,-0.98%,0.0,,,
1367.0,HANARO 코스닥150,15095.0,380.0,+2.58%,0.0,,,
1368.0,KBSTAR 국채선물5년추종인버스,55530.0,35.0,+0.06%,0.0,,,
1369.0,TIGER 코스닥150바이오테크,7655.0,345.0,+4.72%,0.0,,,
1370.0,메리츠 레버리지 대표 농산물 선물 ETN(H),20900.0,1980.0,-8.65%,0.0,,,
1371.0,신한 옥수수 선물 ETN(H),10385.0,465.0,-4.29%,0.0,,,
1372.0,KBSTAR 국고채3년선물인버스,107300.0,5.0,0.00%,0.0,,,
1373.0,QV 레버리지 금 선물 ETN(H),20705.0,0.0,0.00%,0.0,,,
1374.0,QV S&P500 VIX S/T 선물 ETN D,10315.0,355.0,+3.56%,0.0,,,
1375.0,신한 코스닥 150 ETN,10300.0,225.0,-2.14%,0.0,,,
1376.0,키움 인버스 미국달러선물 ETN,10235.0,0.0,0.00%,0.0,,,
1377.0,신한 K200 USD 선물 바이셀 ETN,10230.0,0.0,0.00%,0.0,,,
1378.0,KBSTAR 200선물레버리지,15695.0,200.0,-1.26%,0.0,,,
1379.0,FOCUS AI코리아액티브,11995.0,90.0,-0.74%,0.0,,,
1380.0,KBSTAR 미국S&P원유생산기업(합성 H),6335.0,140.0,-2.16%,0.0,,,
1381.0,메리츠 레버리지 금 선물 ETN(H),20240.0,315.0,-1.53%,0.0,,,
1382.0,TRUE 인버스 2X 금 선물 ETN,20140.0,345.0,+1.74%,0.0,,,
1383.0,메리츠 인버스 국채3년 ETN,10065.0,5.0,+0.05%,0.0,,,
1384.0,메리츠 KIS 통안채 1년 ETN,50295.0,0.0,0.00%,0.0,,,
1385.0,QV iSelect 글로벌 EMP ETN(H),10035.0,0.0,0.00%,0.0,,,
1386.0,KTOP 단기금융채액티브,100060.0,30.0,+0.03%,0.0,,,
1387.0,메리츠 인버스 2X 구리 선물 ETN(H),19960.0,730.0,+3.80%,0.0,,,
1388.0,KBSTAR 차이나HSCEI(H),7955.0,45.0,+0.57%,0.0,,,
1389.0,QV 미국 IT TOP5 ETN(H),28400.0,660.0,-2.27%,0.0,,,
1390.0,메리츠 레버리지 국채30년 ETN,4965.0,25.0,-0.50%,0.0,,,
1391.0,KODEX 미국나스닥100선물인버스(H),9920.0,140.0,+1.43%,0.0,,,
1392.0,QV 인버스 레버리지 구리 선물 ETN(H),19820.0,445.0,+2.30%,0.0,,,
1393.0,한화투자증권우,4125.0,45.0,-1.08%,5000.0,,,
1394.0,TIGER MKF배당귀족,11630.0,100.0,-0.85%,0.0,,,
1395.0,하나 레버리지 옥수수 선물 ETN(H),19665.0,2220.0,-10.14%,0.0,,,
1396.0,하나 인버스 2X 구리 선물 ETN(H),19625.0,590.0,+3.10%,0.0,,,
1397.0,미래에셋 미디어엔터 Core5 ETN,9770.0,0.0,0.00%,0.0,,,
1398.0,KODEX 게임산업,6975.0,110.0,-1.55%,0.0,,,
1399.0,넥센타이어1우B,2980.0,10.0,-0.33%,500.0,,,
1400.0,삼성 인버스 2X S&P500 선물 ETN,19255.0,415.0,+2.20%,0.0,,,
1401.0,ACE 아시아TOP50S&P,12810.0,0.0,0.00%,0.0,,,
1402.0,비케이탑스,904.0,0.0,0.00%,500.0,319.0,975.0,-96.0
1403.0,SOL 미국TOP5채권혼합40 Solactive,11245.0,50.0,-0.44%,0.0,,,
1404.0,신한 인버스 2X 다우존스지수 선물 ETN(H),1900.0,15.0,+0.80%,0.0,,,
1405.0,코리아써우,6400.0,70.0,-1.08%,500.0,,,
1406.0,메리츠 국채10년 ETN,9480.0,0.0,0.00%,0.0,,,
1407.0,KODEX 아시아반도체공급망exChina액티브,12615.0,110.0,-0.86%,0.0,,,
1408.0,KB 레버리지 항셍테크 선물 ETN(H) B,18790.0,110.0,+0.59%,0.0,,,
1409.0,대상우,13600.0,40.0,-0.29%,1000.0,,,
1410.0,TIGER 코스피고배당,12925.0,125.0,-0.96%,0.0,,,
1411.0,TRUE 인버스 2X 베트남 VN30 선물 ETN(H),18595.0,100.0,+0.54%,0.0,,,
1412.0,KODEX 코스피100,26545.0,100.0,-0.38%,0.0,,,
1413.0,TIGER 차이나반도체FACTSET,6175.0,75.0,+1.23%,0.0,,,
1414.0,KBSTAR 미국S&P500(H),11470.0,75.0,-0.65%,0.0,,,
1415.0,TIGER 원유선물인버스(H),3110.0,100.0,+3.32%,0.0,,,
1416.0,TIGER KRX게임K-뉴딜,5160.0,70.0,-1.34%,0.0,,,
1417.0,KB CSI 300 ETN,9125.0,0.0,0.00%,0.0,,,
1418.0,신한 FnGuide 치킨 ETN,9090.0,0.0,0.00%,0.0,,,
1419.0,TIGER 농산물선물Enhanced(H),7265.0,235.0,-3.13%,0.0,,,
1420.0,메리츠 인버스 2X 금 선물 ETN(H),18125.0,230.0,+1.29%,0.0,,,
1421.0,KODEX TDF2050액티브,11300.0,70.0,-0.62%,0.0,,,
1422.0,하나 블룸버그 2X 천연가스 선물 ETN(H) B,17945.0,1260.0,-6.56%,0.0,,,
1423.0,KB CSI 500 ETN,8970.0,0.0,0.00%,0.0,,,
1424.0,메리츠 블룸버그 2X 천연가스선물 ETN(H) B,17925.0,1315.0,-6.83%,0.0,,,
1425.0,코오롱모빌리티그룹우,7260.0,60.0,+0.83%,500.0,,,
1426.0,미래에셋 코스피200 선물 ETN,8910.0,120.0,-1.33%,0.0,,,
1427.0,SOL 국고채3년,102805.0,20.0,-0.02%,0.0,,,
1428.0,ACE 러시아MSCI(합성),9590.0,0.0,0.00%,0.0,,,
1429.0,솔루스첨단소재2우B,9350.0,50.0,+0.54%,100.0,,,
1430.0,TRUE 인버스 2X 플래티넘 선물 ETN,17580.0,290.0,+1.68%,0.0,,,
1431.0,하이트진로2우B,15530.0,30.0,+0.19%,5000.0,,,
1432.0,메리츠 미국 인플레이션 국채 ETN(H),8760.0,70.0,-0.79%,0.0,,,
1433.0,미래에셋 인버스 2X 은 선물 ETN,17520.0,1330.0,+8.21%,0.0,,,
1434.0,에셋플러스 코리아플랫폼액티브,7295.0,15.0,-0.21%,0.0,,,
1435.0,TRUE 인버스 2X 은 선물 ETN,17505.0,985.0,+5.96%,0.0,,,
1436.0,신한 코스피 200 ETN,8735.0,190.0,-2.13%,0.0,,,
1437.0,QV 인버스 레버리지 금 선물 ETN(H),17405.0,0.0,0.00%,0.0,,,
1438.0,미래에셋 레버리지 은 선물 ETN,17350.0,0.0,0.00%,0.0,,,
1439.0,QV 인버스 미국 IT TOP5 ETN(H),8650.0,160.0,+1.88%,0.0,,,
1440.0,미래에셋 2X 미국채울트라30년 선물 ETN,8570.0,385.0,-4.30%,0.0,,,
1441.0,신한 레버리지 구리 선물 ETN,17100.0,265.0,-1.53%,0.0,,,
1442.0,TRUE 인버스 2X 유로스탁스50 ETN(H) B,17075.0,235.0,+1.40%,0.0,,,
1443.0,ARIRANG 코스피50,23695.0,115.0,-0.48%,0.0,,,
1444.0,하나 S&P 인버스 2X WTI원유 선물 ETN,16920.0,1115.0,+7.05%,0.0,,,
1445.0,메리츠 인버스 2X 국채30년 ETN,16915.0,80.0,+0.48%,0.0,,,
1446.0,KB S&P 인버스 2X WTI원유 선물 ETN,16905.0,1160.0,+7.37%,0.0,,,
1447.0,QV 블룸버그 -2X WTI원유선물 ETN,16890.0,1105.0,+7.00%,0.0,,,
1448.0,신한 블룸버그 인버스 2X WTI원유 선물 ETN,16870.0,1110.0,+7.04%,0.0,,,
1449.0,마이티 다이나믹퀀트액티브,11700.0,95.0,-0.81%,0.0,,,
1450.0,미래에셋 천연가스 선물 ETN(H),2775.0,105.0,-3.65%,0.0,,,
1451.0,FOCUS KRX300,16555.0,55.0,-0.33%,0.0,,,
1452.0,KODEX 배당성장,13165.0,20.0,-0.15%,0.0,,,
1453.0,TRUE 레버리지 플래티넘 선물 ETN,16440.0,320.0,-1.91%,0.0,,,
1454.0,TRUE 레버리지 은 선물 ETN,16330.0,1055.0,-6.07%,0.0,,,
1455.0,대신 밀 선물 ETN(H),8105.0,650.0,-7.42%,0.0,,,
1456.0,신한 인버스 코스닥 150 선물 ETN,8090.0,75.0,-0.92%,0.0,,,
1457.0,에이리츠,3625.0,75.0,-2.03%,5000.0,8.0,893.0,-19.0
1458.0,KBSTAR 200선물인버스,5755.0,35.0,+0.61%,0.0,,,
1459.0,메리츠 블룸버그 인버스 2X WTI선물 ETN(H),16080.0,1020.0,+6.77%,0.0,,,
1460.0,대한제당우,2480.0,5.0,-0.20%,500.0,,,
1461.0,삼양홀딩스우,52800.0,0.0,0.00%,5000.0,,,
1462.0,미래에셋 인버스 코스닥150 선물 ETN,7960.0,220.0,-2.69%,0.0,,,
1463.0,KBSTAR 글로벌메타버스Moorgate,9360.0,250.0,-2.60%,0.0,,,
1464.0,KODEX 기계장비,8035.0,80.0,-0.99%,0.0,,,
1465.0,TRUE FTSE100 ETN,15900.0,0.0,0.00%,0.0,,,
1466.0,TIGER MSCI KOREA ESG리더스,8980.0,110.0,-1.21%,0.0,,,
1467.0,KODEX 다우존스미국리츠(H),11725.0,0.0,0.00%,0.0,,,
1468.0,미래에셋 인버스 미디어엔터 Core5 ETN,15795.0,370.0,+2.40%,0.0,,,
1469.0,KOSEF 코스닥150,7520.0,140.0,+1.90%,0.0,,,
1470.0,NPC우,2985.0,0.0,0.00%,500.0,,,
1471.0,KoAct 바이오헬스케어액티브,10485.0,350.0,+3.45%,0.0,,,
1472.0,메리츠 인버스 2X 은 선물 ETN(H),15675.0,1025.0,+7.00%,0.0,,,
1473.0,KBSTAR 5대그룹주,6480.0,30.0,-0.46%,0.0,,,
1474.0,일정실업,12900.0,0.0,0.00%,5000.0,311.0,322.0,-87.0
1475.0,TIGER 200 철강소재,9730.0,35.0,+0.36%,0.0,,,
1476.0,TRUE 레버리지 구리 선물 ETN,15305.0,385.0,-2.45%,0.0,,,
1477.0,KBSTAR 삼성그룹Top3채권혼합블룸버그,10090.0,30.0,-0.30%,0.0,,,
1478.0,한화우,31550.0,400.0,-1.25%,5000.0,,,
1479.0,덕성우,10840.0,2500.0,+29.98%,500.0,,,
1480.0,TIMEFOLIO 이노베이션액티브,9425.0,155.0,-1.62%,0.0,,,
1481.0,KODEX 200exTOP,11570.0,0.0,0.00%,0.0,,,
1482.0,KODEX 3대농산물선물(H),11395.0,560.0,-4.68%,0.0,,,
1483.0,코오롱우,13850.0,120.0,+0.87%,5000.0,,,
1484.0,대신 철광석 선물 ETN(H) B,14905.0,685.0,-4.39%,0.0,,,
1485.0,TIGER 200커버드콜ATM,8720.0,20.0,-0.23%,0.0,,,
1486.0,TIGER 단기선진하이일드(합성 H),12340.0,40.0,+0.33%,0.0,,,
1487.0,QV 레버리지 은 선물 ETN(H),14785.0,795.0,-5.10%,0.0,,,
1488.0,신한 인버스 2X 구리 선물 ETN,2955.0,50.0,+1.72%,0.0,,,
1489.0,메리츠 인버스 2X 미국채10년 ETN(H),14745.0,155.0,+1.06%,0.0,,,
1490.0,QV 인버스 레버리지 은 선물 ETN(H),14635.0,0.0,0.00%,0.0,,,
1491.0,KODEX 운송,4420.0,0.0,0.00%,0.0,,,
1492.0,ACE 일본TOPIX레버리지(H),29150.0,965.0,-3.20%,0.0,,,
1493.0,미래에셋 인버스 2X 옥수수 선물 ETN,14565.0,1535.0,+11.78%,0.0,,,
1494.0,메리츠 레버리지 은 선물 ETN(H),14545.0,965.0,-6.22%,0.0,,,
1495.0,TRUE 레버리지 베트남 VN30 선물 ETN(H),14540.0,70.0,-0.48%,0.0,,,
1496.0,TIGER AI코리아그로스액티브,12115.0,60.0,-0.49%,0.0,,,
1497.0,LX홀딩스1우,9920.0,90.0,-0.90%,1000.0,,,
1498.0,메리츠 미국레버리지 인플레이션국채ETN(H),7215.0,95.0,-1.30%,0.0,,,
1499.0,FOCUS ESG리더스,10240.0,0.0,0.00%,0.0,,,
1500.0,메리츠 인버스 2X 미국채30년 ETN(H),14335.0,595.0,+4.33%,0.0,,,
1501.0,신한 인버스 WTI원유 선물 ETN(H),2865.0,95.0,+3.43%,0.0
1502.0,QV 레버리지 구리 선물 ETN(H),14285.0,0.0,0.00%,0.0
1503.0,QV 인버스 레버리지 WTI원유 선물 ETN(H),95.0,10.0,+11.76%,0.0
1504.0,TIGER 배당성장,16375.0,45.0,-0.27%,0.0
1505.0,KBSTAR 채권혼합,59350.0,310.0,-0.52%,0.0
1506.0,메리츠 레버리지 구리 선물 ETN(H),14215.0,0.0,0.00%,0.0
1507.0,KOSEF 국고채10년레버리지,101330.0,740.0,-0.72%,0.0
1508.0,미래에셋 S&P 유럽탄소배출권 선물 ETN,14120.0,220.0,-1.53%,0.0
1509.0,KODEX 에너지화학,20125.0,500.0,+2.55%,0.0
1510.0,KODEX 보험,7385.0,20.0,-0.27%,0.0
1511.0,KBSTAR V&S셀렉트밸류채권혼합,11680.0,40.0,-0.34%,0.0
1512.0,삼성 레버리지 구리 선물 ETN(H),13990.0,260.0,-1.82%,0.0
1513.0,ACE 미국다우존스리츠(합성 H),77665.0,440.0,-0.56%,0.0
1514.0,ACE 글로벌메타버스테크액티브,8730.0,165.0,-1.85%,0.0
1515.0,KODEX KRX300레버리지,13935.0,245.0,-1.73%,0.0
1516.0,삼성 레버리지 항셍테크 ETN(H),2320.0,85.0,+3.80%,0.0
1517.0,KB 레버리지 KOSPI 200 선물 ETN,27835.0,155.0,-0.55%,0.0
1518.0,KOSEF 고배당,8185.0,65.0,-0.79%,0.0
1519.0,하나 레버리지 구리 선물 ETN(H),13875.0,320.0,-2.25%,0.0
1520.0,TIGER 차이나CSI300인버스(합성),8400.0,100.0,-1.18%,0.0
1521.0,삼성 인버스 2X 코스피200 선물 ETN,13855.0,175.0,+1.28%,0.0
1522.0,삼성 인버스 2X 구리 선물 ETN(H),2770.0,45.0,+1.65%,0.0
1523.0,신한 인버스 2X 코스피 200 선물 ETN,13825.0,95.0,+0.69%,0.0
1524.0,신한 인버스 옥수수 선물 ETN(H),6910.0,270.0,+4.07%,0.0
1525.0,코오롱글로벌우,18550.0,440.0,-2.32%,5000.0
1526.0,메리츠 S&P 유럽탄소배출권 선물 ETN(H),13670.0,0.0,0.00%,0.0
1527.0,TRUE S&P 유럽탄소배출권 선물 ETN(H),13625.0,0.0,0.00%,0.0
1528.0,메리츠 인버스 국채30년 ETN,13585.0,25.0,+0.18%,0.0
1529.0,메리츠 인버스 2X 대표 농산물 선물 ETN(H),13550.0,1195.0,+9.67%,0.0
1530.0,ARIRANG 선진국MSCI(합성 H),11055.0,130.0,-1.16%,0.0
1531.0,TIGER K게임,7930.0,105.0,-1.31%,0.0
1532.0,삼성 인버스 2X 항셍테크 ETN(H),6740.0,280.0,-3.99%,0.0
1533.0,ARIRANG 우량회사채50 1년,112265.0,15.0,+0.01%,0.0
1534.0,TIGER TSMC밸류체인FACTSET,10775.0,215.0,-1.96%,0.0
1535.0,KOSEF 미국달러선물레버리지,11800.0,30.0,+0.25%,0.0
1536.0,HANARO Fn K-게임,4260.0,65.0,-1.50%,0.0
1537.0,JW중외제약2우B,64800.0,600.0,-0.92%,2500.0
1538.0,KBSTAR 헬스케어채권혼합,11100.0,140.0,+1.28%,0.0
1539.0,TRUE 인버스 플래티넘 선물 ETN,13210.0,110.0,+0.84%,0.0
1540.0,하나 인버스 2X 옥수수 선물 ETN(H),13210.0,1400.0,+11.85%,0.0
1541.0,하나 S&P 레버리지 WTI원유 선물 ETN,13130.0,850.0,-6.08%,0.0
1542.0,QV 블룸버그 2X WTI원유선물 ETN,13095.0,890.0,-6.36%,0.0
1543.0,신한 블룸버그 레버리지 WTI원유 선물 ETN,13090.0,920.0,-6.57%,0.0
1544.0,TIGER 유로스탁스배당30,10905.0,120.0,-1.09%,0.0
1545.0,TRUE 레버리지 유로스탁스50 ETN(H) B,13085.0,240.0,-1.80%,0.0
1546.0,한진칼우,24350.0,300.0,-1.22%,2500.0
1547.0,BNK 주주가치액티브,11845.0,30.0,+0.25%,0.0
1548.0,TIGER 글로벌자원생산기업(합성 H),15300.0,385.0,-2.45%,0.0
1549.0,QV US 500 월간레버리지 ETN(H),26005.0,0.0,0.00%,0.0
1550.0,TIGER 스페이스테크iSelect,10380.0,215.0,-2.03%,0.0
1551.0,신한 인버스 금 선물 ETN(H),6475.0,50.0,+0.78%,0.0
1552.0,ACE 멕시코MSCI(합성),14380.0,315.0,-2.14%,0.0
1553.0,ARIRANG 미국다우존스고배당주(합성 H),15170.0,160.0,-1.04%,0.0
1554.0,KOSEF 미국S&P500,11690.0,90.0,-0.76%,0.0
1555.0,미래에셋 FnGuide 부산엑스포 추가수익 ETN,12845.0,75.0,-0.58%,0.0
1556.0,KOSEF 미국나스닥100(H),12810.0,185.0,-1.42%,0.0
1557.0,TIMEFOLIO Korea플러스배당액티브,11030.0,40.0,-0.36%,0.0
1558.0,대신 인버스 밀 선물 ETN(H),12710.0,815.0,+6.85%,0.0
1559.0,KB 레버리지 FANG 플러스 ETN(H),25385.0,1245.0,-4.68%,0.0
1560.0,ARIRANG 우주항공&UAM iSelect,10510.0,95.0,-0.90%,0.0
1561.0,KODEX 200가치저변동,9670.0,30.0,-0.31%,0.0
1562.0,SOL 한국형글로벌반도체액티브,12530.0,270.0,-2.11%,0.0
1563.0,삼성 인버스 HSCEI ETN(H),12525.0,0.0,0.00%,0.0
1564.0,메리츠 블룸버그 레버리지 WTI선물 ETN(H),12495.0,845.0,-6.33%,0.0
1565.0,KB S&P 레버리지 WTI원유 선물 ETN(H),12485.0,880.0,-6.58%,0.0
1566.0,HANARO 글로벌탄소배출권선물ICE(합성),10820.0,200.0,-1.81%,0.0
1567.0,메리츠 인버스 미국채10년 ETN(H),12430.0,90.0,+0.73%,0.0
1568.0,TIGER LG그룹+펀더멘털,8510.0,70.0,-0.82%,0.0
1569.0,한화갤러리아우,4275.0,250.0,-5.52%,500.0
1570.0,KODEX 미국클린에너지나스닥,8835.0,300.0,-3.28%,0.0
1571.0,대신 S&P 인버스 WTI원유 선물 ETN,12365.0,360.0,+3.00%,0.0
1572.0,메리츠 인버스 미국채30년 ETN(H),12315.0,230.0,+1.90%,0.0
1573.0,KBSTAR 중국MSCI China(H),8470.0,20.0,-0.24%,0.0
1574.0,KODEX MSCI KOREA ESG유니버설,10230.0,140.0,-1.35%,0.0
1575.0,QV iSelect 배터리 재활용 Top10 ETN,12250.0,0.0,0.00%,0.0
1576.0,삼성 인버스 2X HSCEI ETN(H),12230.0,0.0,0.00%,0.0
1577.0,HANARO KOFR금리액티브(합성),101425.0,10.0,+0.01%,0.0
1578.0,ARIRANG 미국S&P500,11060.0,90.0,-0.81%,0.0
1579.0,신한 USD K200 선물 바이셀 ETN,6070.0,0.0,0.00%,0.0
1580.0,신한 FnGuide 폐기물처리 ETN,6060.0,20.0,-0.33%,0.0
1581.0,ARIRANG Apple채권혼합Fn,10970.0,15.0,-0.14%,0.0
1582.0,삼성 인버스 2X 은 선물 ETN(H),1200.0,75.0,+6.67%,0.0
1583.0,TRUE 금 선물 ETN,11940.0,70.0,-0.58%,0.0
1584.0,VITA MZ소비액티브,7945.0,35.0,-0.44%,0.0
1585.0,신한 달러인덱스 선물 ETN(H),11905.0,0.0,0.00%,0.0
1586.0,TIGER 미국배당+3%프리미엄다우존스,10325.0,30.0,-0.29%,0.0
1587.0,KODEX 미국스마트모빌리티S&P,6965.0,70.0,-1.00%,0.0
1588.0,KODEX Fn K-뉴딜디지털플러스,9855.0,65.0,+0.66%,0.0
1589.0,유유제약1우,5190.0,410.0,+8.58%,1000.0
1590.0,삼성 KRX 2차전지 K-뉴딜 ETN,11755.0,25.0,+0.21%,0.0
1591.0,ACE 글로벌브랜드TOP10블룸버그,12320.0,130.0,-1.04%,0.0
1592.0,ARIRANG 고배당주채권혼합,10640.0,20.0,-0.19%,0.0
1593.0,KODEX 미국S&P바이오(합성),23090.0,140.0,-0.60%,0.0
1594.0,TRUE 인버스 은 선물 ETN,11680.0,0.0,0.00%,0.0
1595.0,메리츠 인버스 2X 국채10년 ETN,11665.0,25.0,+0.21%,0.0
1596.0,신한 인버스 콩 선물 ETN(H),5780.0,115.0,+2.03%,0.0
1597.0,신한 인버스 구리 선물 ETN(H),5770.0,55.0,+0.96%,0.0
1598.0,KOSEF 차이나A50커넥트MSCI,8850.0,125.0,+1.43%,0.0
1599.0,TIGER 미국S&P500선물인버스(H),3585.0,20.0,+0.56%,0.0
1600.0,KODEX 필수소비재,6365.0,40.0,+0.63%,0.0
